RegionName,StateName,City,Metro,CountyName,HomeValue,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
97229,OR,Portland,Portland-Vancouver-Hillsboro,Multnomah County,645755.0,97229,69450.0,39.2,122881.0,57963.0,3622.0,5.2152627789776815
6010,CT,Bristol,Hartford-West Hartford-East Hartford,Hartford County,218495.0,6010,60218.0,40.5,67507.0,36351.0,6047.0,10.04184795243947
17603,PA,Lancaster Township,Lancaster,Lancaster County,222997.0,17603,64242.0,35.0,55067.0,27964.0,9793.0,15.243921422122598
76028,TX,Burleson,Dallas-Fort Worth-Arlington,Johnson County,261620.0,76028,70507.0,36.9,80435.0,35263.0,4654.0,6.600763044804063
33908,FL,Fort Myers,Cape Coral-Fort Myers,Lee County,277204.0,33908,36513.0,64.9,59596.0,48537.0,4031.0,11.039903595979514
43123,OH,Grove City,Columbus,Franklin County,243888.0,43123,65577.0,38.7,73391.0,34767.0,5093.0,7.7664425027067425
75056,TX,The Colony,Dallas-Fort Worth-Arlington,Denton County,358502.0,75056,60554.0,35.2,89252.0,46372.0,3679.0,6.0755689136968645
89108,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County,262898.0,89108,73991.0,35.6,46165.0,22570.0,13084.0,17.683231744401347
85308,AZ,Glendale,Phoenix-Mesa-Scottsdale,Maricopa County,375514.0,85308,66706.0,40.6,78948.0,36708.0,5372.0,8.053248583335831
78577,TX,Pharr,McAllen-Edinburg-Mission,Hidalgo County,118709.0,78577,78103.0,29.2,39849.0,15013.0,22685.0,29.044979066105014
78240,TX,San Antonio,San Antonio-New Braunfels,Bexar County,225094.0,78240,60927.0,32.1,56154.0,29788.0,7317.0,12.009453936678321
94533,CA,Fairfield,Vallejo-Fairfield,Solano County,460730.0,94533,75909.0,33.8,73042.0,29999.0,8206.0,10.810312347679458
87111,NM,Albuquerque,Albuquerque,Bernalillo County,324326.0,87111,57108.0,43.6,71239.0,42965.0,5947.0,10.413602297401416
14850,NY,Town Of Ithaca,Ithaca,Tompkins County,282810.0,14850,64221.0,27.7,55987.0,33821.0,12964.0,20.18654334252036
33024,FL,Pembroke Pines,Miami-Fort Lauderdale-West Palm Beach,Broward County,329847.0,33024,76508.0,37.2,61470.0,27514.0,8056.0,10.529617817744551
98012,WA,Bothell,Seattle-Tacoma-Bellevue,Snohomish County,731526.0,98012,67427.0,35.4,109161.0,46332.0,3196.0,4.739940973200647
48180,MI,Taylor,Detroit-Warren-Dearborn,Wayne County,136818.0,48180,61379.0,38.0,50053.0,25010.0,10040.0,16.357386076671173
77845,TX,College Station,College Station-Bryan,Brazos County,276114.0,77845,66649.0,32.0,82929.0,40550.0,8312.0,12.471304895797385
30318,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,302484.0,30318,56109.0,30.6,52245.0,35213.0,11027.0,19.65281862089861
